Country,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,Code,Annual CO₂ emissions
Mauritius,Maize,1995,38533,2041.0,493.82,24.02,MUS,1828336.0
Mauritius,Potatoes,1995,198460,2041.0,493.82,24.02,MUS,1828336.0
Mauritius,Maize,1996,48667,2041.0,517.61,23.89,MUS,1949248.0
Mauritius,Potatoes,1996,195930,2041.0,517.61,23.89,MUS,1949248.0
Mauritius,Maize,1997,50435,2041.0,544.55,24.1,MUS,1996880.0
Mauritius,Potatoes,1997,215755,2041.0,544.55,24.1,MUS,1996880.0
Mauritius,Maize,1998,51800,2041.0,536.45,24.41,MUS,2169088.0
Mauritius,Potatoes,1998,176048,2041.0,536.45,24.41,MUS,2169088.0
Mauritius,Maize,1999,49024,2041.0,501.85,24.11,MUS,2425568.0
Mauritius,Potatoes,1999,239781,2041.0,501.85,24.11,MUS,2425568.0
Mauritius,Maize,2000,89000,2041.0,535.66,24.0,MUS,2689376.0
Mauritius,Potatoes,2000,222556,2041.0,535.66,24.0,MUS,2689376.0
Mauritius,Maize,2001,72037,2041.0,603.16,24.49,MUS,2861584.0
Mauritius,Potatoes,2001,209884,2041.0,603.16,24.49,MUS,2861584.0
Mauritius,Maize,2002,77632,2041.0,606.85,24.4,MUS,2883568.0
Mauritius,Potatoes,2002,220116,2041.0,606.85,24.4,MUS,2883568.0
Mauritius,Maize,2004,64737,2041.0,697.91,24.25,MUS,3088752.0
Mauritius,Potatoes,2004,185272,2041.0,697.91,24.25,MUS,3088752.0
Mauritius,Maize,2005,75397,2041.0,698.23,24.16,MUS,3293936.0
Mauritius,Potatoes,2005,213306,2041.0,698.23,24.16,MUS,3293936.0
Mauritius,Maize,2006,77931,2041.0,623.96,24.32,MUS,3627360.0
Mauritius,Potatoes,2006,238105,2041.0,623.96,24.32,MUS,3627360.0
Mauritius,Maize,2007,94537,2041.0,644.12,24.28,MUS,3685984.0
Mauritius,Potatoes,2007,251918,2041.0,644.12,24.28,MUS,3685984.0
Mauritius,Maize,2008,75410,2041.0,781.32,24.19,MUS,3766592.0
Mauritius,Potatoes,2008,229444,2041.0,781.32,24.19,MUS,3766592.0
Mauritius,Maize,2009,80000,2041.0,749.41,24.58,MUS,3707968.0
Mauritius,Potatoes,2009,231096,2041.0,749.41,24.58,MUS,3707968.0
Mauritius,Maize,2010,68333,2041.0,731.46,24.67,MUS,3913152.0
Mauritius,Potatoes,2010,203649,2041.0,731.46,24.67,MUS,3913152.0
Mauritius,Maize,2011,74419,2041.0,685.98,24.52,MUS,3916816.0
Mauritius,Potatoes,2011,213264,2041.0,685.98,24.52,MUS,3916816.0
Mauritius,Maize,2012,71207,2041.0,636.91,24.37,MUS,3964448.0
Mauritius,Potatoes,2012,233356,2041.0,636.91,24.37,MUS,3964448.0
Mauritius,Maize,2013,67957,2041.0,671.77,24.31,MUS,4067040.0
Mauritius,Potatoes,2013,236026,2041.0,671.77,24.31,MUS,4067040.0
Mexico,Maize,1990,19942,758.0,34468.93,16.0,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,16.0,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,16.0,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,16.0,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,16.0,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,16.0,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,16.0,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,16.0,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,21.46,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,21.46,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,21.46,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,21.46,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,21.46,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,21.46,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,21.46,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,21.46,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,24.79,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,24.79,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,24.79,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,24.79,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,24.79,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,24.79,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,24.79,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,24.79,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,19.63,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,19.63,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,19.63,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,19.63,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,19.63,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,19.63,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,19.63,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,19.63,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,22.63,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,22.63,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,22.63,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,22.63,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,22.63,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,22.63,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,22.63,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,22.63,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,19.27,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,19.27,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,19.27,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,19.27,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,19.27,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,19.27,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,19.27,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,19.27,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,16.69,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,16.69,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,16.69,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,16.69,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,16.69,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,16.69,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,16.69,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,16.69,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,21.46,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,21.46,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,21.46,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,21.46,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,21.46,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,21.46,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,21.46,MEX,317042370.0
Mexico,Maize,1990,19942,758.0,34468.93,21.46,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,16.0,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,16.0,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,16.0,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,16.0,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,16.0,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,16.0,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,16.0,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,16.0,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,21.46,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,21.46,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,21.46,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,21.46,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,21.46,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,21.46,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,21.46,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,21.46,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,24.79,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,24.79,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,24.79,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,24.79,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,24.79,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,24.79,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,24.79,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,24.79,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,19.63,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,19.63,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,19.63,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,19.63,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,19.63,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,19.63,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,19.63,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,19.63,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,22.63,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,22.63,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,22.63,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,22.63,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,22.63,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,22.63,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,22.63,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,22.63,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,19.27,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,19.27,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,19.27,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,19.27,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,19.27,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,19.27,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,19.27,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,19.27,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,16.69,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,16.69,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,16.69,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,16.69,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,16.69,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,16.69,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,16.69,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,16.69,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,21.46,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,21.46,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,21.46,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,21.46,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,21.46,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,21.46,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,21.46,MEX,317042370.0
Mexico,Potatoes,1990,158256,758.0,34468.93,21.46,MEX,317042370.0
Mexico,Maize,1991,20515,758.0,34468.93,16.42,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,16.42,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,16.42,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,16.42,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,16.42,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,16.42,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,16.42,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,16.42,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,21.2,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,21.2,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,21.2,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,21.2,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,21.2,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,21.2,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,21.2,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,21.2,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,24.46,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,24.46,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,24.46,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,24.46,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,24.46,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,24.46,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,24.46,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,24.46,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,19.36,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,19.36,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,19.36,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,19.36,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,19.36,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,19.36,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,19.36,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,19.36,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,22.5,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,22.5,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,22.5,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,22.5,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,22.5,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,22.5,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,22.5,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,22.5,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,19.69,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,19.69,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,19.69,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,19.69,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,19.69,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,19.69,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,19.69,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,19.69,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,16.13,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,16.13,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,16.13,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,16.13,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,16.13,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,16.13,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,16.13,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,16.13,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,21.2,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,21.2,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,21.2,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,21.2,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,21.2,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,21.2,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,21.2,MEX,330133150.0
Mexico,Maize,1991,20515,758.0,34468.93,21.2,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,16.42,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,16.42,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,16.42,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,16.42,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,16.42,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,16.42,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,16.42,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,16.42,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,21.2,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,21.2,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,21.2,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,21.2,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,21.2,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,21.2,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,21.2,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,21.2,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,24.46,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,24.46,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,24.46,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,24.46,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,24.46,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,24.46,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,24.46,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,24.46,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,19.36,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,19.36,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,19.36,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,19.36,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,19.36,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,19.36,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,19.36,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,19.36,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,22.5,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,22.5,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,22.5,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,22.5,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,22.5,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,22.5,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,22.5,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,22.5,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,19.69,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,19.69,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,19.69,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,19.69,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,19.69,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,19.69,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,19.69,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,19.69,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,16.13,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,16.13,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,16.13,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,16.13,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,16.13,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,16.13,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,16.13,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,16.13,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,21.2,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,21.2,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,21.2,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,21.2,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,21.2,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,21.2,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,21.2,MEX,330133150.0
Mexico,Potatoes,1991,162351,758.0,34468.93,21.2,MEX,330133150.0
Mexico,Maize,1992,23450,758.0,34468.93,15.71,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,15.71,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,15.71,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,15.71,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,15.71,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,15.71,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,15.71,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,15.71,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,21.0,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,21.0,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,21.0,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,21.0,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,21.0,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,21.0,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,21.0,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,21.0,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,24.87,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,24.87,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,24.87,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,24.87,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,24.87,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,24.87,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,24.87,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,24.87,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,19.97,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,19.97,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,19.97,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,19.97,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,19.97,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,19.97,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,19.97,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,19.97,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,21.92,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,21.92,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,21.92,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,21.92,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,21.92,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,21.92,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,21.92,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,21.92,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,19.14,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,19.14,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,19.14,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,19.14,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,19.14,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,19.14,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,19.14,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,19.14,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,17.33,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,17.33,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,17.33,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,17.33,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,17.33,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,17.33,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,17.33,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,17.33,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,21.0,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,21.0,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,21.0,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,21.0,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,21.0,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,21.0,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,21.0,MEX,332780160.0
Mexico,Maize,1992,23450,758.0,34468.93,21.0,MEX,332780160.0
Mexico,Potatoes,1992,168178,758.0,34468.93,15.71,MEX,332780160.0
Mexico,Potatoes,1992,168178,758.0,34468.93,15.71,MEX,332780160.0
